form	wsafter	testid	anas	lemma	xpostag
ígértek	" "	.	[{"lemma": "ígért", "tag": "[/Adj][Pl][Nom]", "morphana": "ígér[/V]=ígér+t[_PerfPtcp/Adj]=t+ek[Pl]=ek+[Nom]=", "readable": "ígér[/V] + t[_PerfPtcp/Adj] + ek[Pl] + [Nom]", "twolevel": "í:í g:g é:é r:r :[/V] t:t :[_PerfPtcp/Adj] e:e k:k :[Pl] :[Nom]"}, {"lemma": "ígér", "tag": "[/V][Prs.NDef.2Pl]", "morphana": "ígér[/V]=ígér+tek[Prs.NDef.2Pl]=tek", "readable": "ígér[/V] + tek[Prs.NDef.2Pl]", "twolevel": "í:í g:g é:é r:r :[/V] t:t e:e k:k :[Prs.NDef.2Pl]"}, {"lemma": "ígér", "tag": "[/V][Pst.NDef.3Pl]", "morphana": "ígér[/V]=ígér+tek[Pst.NDef.3Pl]=tek", "readable": "ígér[/V] + tek[Pst.NDef.3Pl]", "twolevel": "í:í g:g é:é r:r :[/V] t:t e:e k:k :[Pst.NDef.3Pl]"}]	ígér	[/V][Prs.NDef.2Pl]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
választóknak	""	.	[{"lemma": "választó", "tag": "[/Adj][Pl][Dat]", "morphana": "választ[/V]=választ+ó[_ImpfPtcp/Adj]=ó+k[Pl]=k+nak[Dat]=nak", "readable": "választ[/V] + ó[_ImpfPtcp/Adj] + k[Pl] + nak[Dat]", "twolevel": "v:v á:á l:l a:a s:s z:z t:t :[/V] ó:ó :[_ImpfPtcp/Adj] k:k :[Pl] n:n a:a k:k :[Dat]"}, {"lemma": "választó", "tag": "[/N][Pl][Dat]", "morphana": "választó[/N]=választó+k[Pl]=k+nak[Dat]=nak", "readable": "választó[/N] + k[Pl] + nak[Dat]", "twolevel": "v:v á:á l:l a:a s:s z:z t:t ó:ó :[/N] k:k :[Pl] n:n a:a k:k :[Dat]"}]	választó	[/N][Pl][Dat]
.	"\r\n"	.	[{"lemma": ".", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	.	[Punct]

Ezért	" "	.	[{"lemma": "ez", "tag": "[/Det|Pro][Cau]", "morphana": "ez[/Det|Pro]=ez+ért[Cau]=ért", "readable": "ez[/Det|Pro] + ért[Cau]", "twolevel": "e:e z:z :[/Det|Pro] é:é r:r t:t :[Cau]"}, {"lemma": "ez", "tag": "[/N|Pro][Cau]", "morphana": "ez[/N|Pro]=ez+ért[Cau]=ért", "readable": "ez[/N|Pro] + ért[Cau]", "twolevel": "e:e z:z :[/N|Pro] é:é r:r t:t :[Cau]"}, {"lemma": "ezért", "tag": "[/Adv|Pro]", "morphana": "ezért[/Adv|Pro]=ezért", "readable": "ezért[/Adv|Pro]", "twolevel": "e:e z:z é:é r:r t:t :[/Adv|Pro]"}, {"lemma": "ezért", "tag": "[/Cnj]", "morphana": "ezért[/Cnj]=ezért", "readable": "ezért[/Cnj]", "twolevel": "e:e z:z é:é r:r t:t :[/Cnj]"}]	ezért	[/Cnj]
-	" "	.	[{"lemma": "-", "tag": "[Hyph:Hyph]", "morphana": "-[Hyph:Hyph]=-", "readable": "-[Hyph:Hyph]", "twolevel": "-:- :[Hyph:Hyph]"}, {"lemma": "-", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	-	[Punct]
amit	" "	.	[{"lemma": "ami", "tag": "[/N|Pro|Rel][Acc]", "morphana": "ami[/N|Pro|Rel]=ami+t[Acc]=t", "readable": "ami[/N|Pro|Rel] + t[Acc]", "twolevel": "a:a m:m i:i :[/N|Pro|Rel] t:t :[Acc]"}]	ami	[/N|Pro|Rel][Acc]
most	" "	.	[{"lemma": "most", "tag": "[/Adv]", "morphana": "most[/Adv]=most", "readable": "most[/Adv]", "twolevel": "m:m o:o s:s t:t :[/Adv]"}]	most	[/Adv]
Dobó	" "	.	[{"lemma": "Dobó", "tag": "[/N][Nom]", "morphana": "Dobó[/N]=Dobó+[Nom]=", "readable": "Dobó[/N] + [Nom]", "twolevel": "D:D o:o b:b ó:ó :[/N] :[Nom]"}, {"lemma": "dobó", "tag": "[/Adj][Nom]", "morphana": "dob[/V]=dob+ó[_ImpfPtcp/Adj]=ó+[Nom]=", "readable": "dob[/V] + ó[_ImpfPtcp/Adj] + [Nom]", "twolevel": "d:d o:o b:b :[/V] ó:ó :[_ImpfPtcp/Adj] :[Nom]"}, {"lemma": "dobó", "tag": "[/N][Nom]", "morphana": "dobó[/N]=dobó+[Nom]=", "readable": "dobó[/N] + [Nom]", "twolevel": "d:d o:o b:b ó:ó :[/N] :[Nom]"}]	Dobó	[/N][Nom]
László	" "	.	[{"lemma": "László", "tag": "[/N][Nom]", "morphana": "László[/N]=László+[Nom]=", "readable": "László[/N] + [Nom]", "twolevel": "L:L á:á s:s z:z l:l ó:ó :[/N] :[Nom]"}]	László	[/N][Nom]
képviselőtársam	" "	.	[{"lemma": "képviselőtárs", "tag": "[/N][Poss.1Sg][Nom]", "morphana": "kép[/N]=kép+visel[/V]=visel+ő[_ImpfPtcp/Adj]=ő+társ[/N]=társ+am[Poss.1Sg]=am+[Nom]=", "readable": "kép[/N] + visel[/V] + ő[_ImpfPtcp/Adj] + társ[/N] + am[Poss.1Sg] + [Nom]", "twolevel": "k:k é:é p:p :[/N] v:v i:i s:s e:e l:l :[/V] ő:ő :[_ImpfPtcp/Adj] t:t á:á r:r s:s :[/N] a:a m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "képviselőtárs", "tag": "[/N][Poss.1Sg][Nom]", "morphana": "kép[/N]=kép+viselő[/N]=viselő+társ[/N]=társ+am[Poss.1Sg]=am+[Nom]=", "readable": "kép[/N] + viselő[/N] + társ[/N] + am[Poss.1Sg] + [Nom]", "twolevel": "k:k é:é p:p :[/N] v:v i:i s:s e:e l:l ő:ő :[/N] t:t á:á r:r s:s :[/N] a:a m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "képviselőtárs", "tag": "[/N][Poss.1Sg][Nom]", "morphana": "képvisel[/V]=képvisel+ő[_ImpfPtcp/Adj]=ő+társ[/N]=társ+am[Poss.1Sg]=am+[Nom]=", "readable": "képvisel[/V] + ő[_ImpfPtcp/Adj] + társ[/N] + am[Poss.1Sg] + [Nom]", "twolevel": "k:k é:é p:p v:v i:i s:s e:e l:l :[/V] ő:ő :[_ImpfPtcp/Adj] t:t á:á r:r s:s :[/N] a:a m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "képviselőtárs", "tag": "[/N][Poss.1Sg][Nom]", "morphana": "képviselő[/N]=képviselő+társ[/N]=társ+am[Poss.1Sg]=am+[Nom]=", "readable": "képviselő[/N] + társ[/N] + am[Poss.1Sg] + [Nom]", "twolevel": "k:k é:é p:p v:v i:i s:s e:e l:l ő:ő :[/N] t:t á:á r:r s:s :[/N] a:a m:m :[Poss.1Sg] :[Nom]"}]	képviselőtárs	[/N][Poss.1Sg][Nom]
itt	" "	.	[{"lemma": "itt", "tag": "[/Adv|Pro]", "morphana": "itt[/Adv|Pro]=itt", "readable": "itt[/Adv|Pro]", "twolevel": "i:i t:t t:t :[/Adv|Pro]"}]	itt	[/Adv|Pro]
megemlített	""	.	[{"lemma": "megemlít", "tag": "[/V][Pst.NDef.3Sg]", "morphana": "meg[/Prev]=meg+említ[/V]=említ+ett[Pst.NDef.3Sg]=ett", "readable": "meg[/Prev] + említ[/V] + ett[Pst.NDef.3Sg]", "twolevel": "m:m e:e g:g :[/Prev] e:e m:m l:l í:í t:t :[/V] e:e t:t t:t :[Pst.NDef.3Sg]"}, {"lemma": "megemlített", "tag": "[/Adj][Nom]", "morphana": "meg[/Prev]=meg+említ[/V]=említ+ett[_PerfPtcp/Adj]=ett+[Nom]=", "readable": "meg[/Prev] + említ[/V] + ett[_PerfPtcp/Adj] + [Nom]", "twolevel": "m:m e:e g:g :[/Prev] e:e m:m l:l í:í t:t :[/V] e:e t:t t:t :[_PerfPtcp/Adj] :[Nom]"}]	megemlít	[/V][Pst.NDef.3Sg]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
és	" "	.	[{"lemma": "és", "tag": "[/Cnj]", "morphana": "és[/Cnj]=és", "readable": "és[/Cnj]", "twolevel": "é:é s:s :[/Cnj]"}]	és	[/Cnj]
én	" "	.	[{"lemma": "én", "tag": "[/N][Nom]", "morphana": "én[/N]=én+[Nom]=", "readable": "én[/N] + [Nom]", "twolevel": "é:é n:n :[/N] :[Nom]"}, {"lemma": "én", "tag": "[/N|Pro][1Sg][Nom]", "morphana": "én[/N|Pro]=én+[1Sg]=+[Nom]=", "readable": "én[/N|Pro] + [1Sg] + [Nom]", "twolevel": "é:é n:n :[/N|Pro] :[ :1 :S :g :] :[Nom]"}]	én	[/N|Pro][1Sg][Nom]
is	" "	.	[{"lemma": "is", "tag": "[/Adv]", "morphana": "is[/Adv]=is", "readable": "is[/Adv]", "twolevel": "i:i s:s :[/Adv]"}]	is	[/Adv]
egyszer	""	.	[{"lemma": "egy", "tag": "[/Num][_Mlt-Iter/Adv]", "morphana": "egy[/Num]=egy+szer[_Mlt-Iter/Adv]=szer", "readable": "egy[/Num] + szer[_Mlt-Iter/Adv]", "twolevel": "e:e g:g y:y :[/Num] s:s z:z e:e r:r :[_Mlt-Iter/Adv]"}, {"lemma": "egyszer", "tag": "[/Adv]", "morphana": "egyszer[/Adv]=egyszer", "readable": "egyszer[/Adv]", "twolevel": "e:e g:g y:y s:s z:z e:e r:r :[/Adv]"}]	egy	[/Num][_Mlt-Iter/Adv]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
azt	" "	.	[{"lemma": "az", "tag": "[/Det|Pro][Acc]", "morphana": "az[/Det|Pro]=az+t[Acc]=t", "readable": "az[/Det|Pro] + t[Acc]", "twolevel": "a:a z:z :[/Det|Pro] t:t :[Acc]"}, {"lemma": "az", "tag": "[/N|Pro][Acc]", "morphana": "az[/N|Pro]=az+t[Acc]=t", "readable": "az[/N|Pro] + t[Acc]", "twolevel": "a:a z:z :[/N|Pro] t:t :[Acc]"}]	az	[/Det|Pro][Acc]
hiszem	""	.	[{"lemma": "hisz", "tag": "[/N][Poss.1Sg][Nom]", "morphana": "hisz[/N]=hisz+em[Poss.1Sg]=em+[Nom]=", "readable": "hisz[/N] + em[Poss.1Sg] + [Nom]", "twolevel": "h:h i:i s:s z:z :[/N] e:e m:m :[Poss.1Sg] :[Nom]"}, {"lemma": "hisz", "tag": "[/V][Prs.Def.1Sg]", "morphana": "hisz[/V]=hisz+em[Prs.Def.1Sg]=em", "readable": "hisz[/V] + em[Prs.Def.1Sg]", "twolevel": "h:h i:i s:s z:z :[/V] e:e m:m :[Prs.Def.1Sg]"}, {"lemma": "hiszem", "tag": "[/N][Nom]", "morphana": "hiszem[/N]=hiszem+[Nom]=", "readable": "hiszem[/N] + [Nom]", "twolevel": "h:h i:i s:s z:z e:e m:m :[/N] :[Nom]"}]	hisz	[/V][Prs.Def.1Sg]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
egy	" "	.	[{"lemma": "egy", "tag": "[/Det|Art.NDef]", "morphana": "egy[/Det|Art.NDef]=egy", "readable": "egy[/Det|Art.NDef]", "twolevel": "e:e g:g y:y :[/Det|Art.NDef]"}, {"lemma": "egy", "tag": "[/Num][Nom]", "morphana": "egy[/Num]=egy+[Nom]=", "readable": "egy[/Num] + [Nom]", "twolevel": "e:e g:g y:y :[/Num] :[Nom]"}, {"lemma": "egy", "tag": "[/N|Pro][Nom]", "morphana": "egy[/N|Pro]=egy+[Nom]=", "readable": "egy[/N|Pro] + [Nom]", "twolevel": "e:e g:g y:y :[/N|Pro] :[Nom]"}]	egy	[/Det|Art.NDef]
hasonló	""	.	[{"lemma": "hasonló", "tag": "[/N][Nom]", "morphana": "hason[/CmpdPfx]=hason+ló[/N]=ló+[Nom]=", "readable": "hason[/CmpdPfx] + ló[/N] + [Nom]", "twolevel": "h:h a:a s:s o:o n:n :[/CmpdPfx] l:l ó:ó :[/N] :[Nom]"}, {"lemma": "hasonló", "tag": "[/Adj][Nom]", "morphana": "hasonlik[/V]=hasonl+ó[_ImpfPtcp/Adj]=ó+[Nom]=", "readable": "hasonlik[/V]=hasonl + ó[_ImpfPtcp/Adj] + [Nom]", "twolevel": "h:h a:a s:s o:o n:n l:l :i :k :[/V] ó:ó :[_ImpfPtcp/Adj] :[Nom]"}, {"lemma": "hasonló", "tag": "[/Adj][Nom]", "morphana": "hasonló[/Adj]=hasonló+[Nom]=", "readable": "hasonló[/Adj] + [Nom]", "twolevel": "h:h a:a s:s o:o n:n l:l ó:ó :[/Adj] :[Nom]"}, {"lemma": "hasonló", "tag": "[/N][Nom]", "morphana": "hasonló[/N]=hasonló+[Nom]=", "readable": "hasonló[/N] + [Nom]", "twolevel": "h:h a:a s:s o:o n:n l:l ó:ó :[/N] :[Nom]"}]	hasonló	[/Adj][Nom]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
Irakkal	" "	.	[{"lemma": "Irak", "tag": "[/N][Ins]", "morphana": "Irak[/N]=Irak+kal[Ins]=kal", "readable": "Irak[/N] + kal[Ins]", "twolevel": "I:I r:r a:a k:k :[/N] k:k a:a l:l :[Ins]"}]	Irak	[/N][Ins]
vagy	" "	.	[{"lemma": "vagy", "tag": "[/Adv]", "morphana": "vagy[/Adv]=vagy", "readable": "vagy[/Adv]", "twolevel": "v:v a:a g:g y:y :[/Adv]"}, {"lemma": "vagy", "tag": "[/Cnj]", "morphana": "vagy[/Cnj]=vagy", "readable": "vagy[/Cnj]", "twolevel": "v:v a:a g:g y:y :[/Cnj]"}, {"lemma": "van", "tag": "[/V][Prs.NDef.2Sg]", "morphana": "van[/V]=vagy+[Prs.NDef.2Sg]=", "readable": "van[/V]=vagy + [Prs.NDef.2Sg]", "twolevel": "v:v a:a g:n y: :[/V] :[Prs.NDef.2Sg]"}]	vagy	[/Cnj]
Afganisztánnal	" "	.	[{"lemma": "Afganisztán", "tag": "[/N][Ins]", "morphana": "Afganisztán[/N]=Afganisztán+nal[Ins]=nal", "readable": "Afganisztán[/N] + nal[Ins]", "twolevel": "A:A f:f g:g a:a n:n i:i s:s z:z t:t á:á n:n :[/N] n:n a:a l:l :[Ins]"}]	Afganisztán	[/N][Ins]
kapcsolatos	" "	.	[{"lemma": "kapcsolatos", "tag": "[/Adj][Nom]", "morphana": "kapcsolat[/N]=kapcsolat+os[_Adjz:s/Adj]=os+[Nom]=", "readable": "kapcsolat[/N] + os[_Adjz:s/Adj] + [Nom]", "twolevel": "k:k a:a p:p c:c s:s o:o l:l a:a t:t :[/N] o:o s:s :[_Adjz:s/Adj] :[Nom]"}, {"lemma": "kapcsolatos", "tag": "[/N][Nom]", "morphana": "kapcsolat[/N]=kapcsolat+os[_Nz:s/N]=os+[Nom]=", "readable": "kapcsolat[/N] + os[_Nz:s/N] + [Nom]", "twolevel": "k:k a:a p:p c:c s:s o:o l:l a:a t:t :[/N] o:o s:s :[_Nz:s/N] :[Nom]"}, {"lemma": "kapcsolatos", "tag": "[/Adj][Nom]", "morphana": "kapcsolatos[/Adj]=kapcsolatos+[Nom]=", "readable": "kapcsolatos[/Adj] + [Nom]", "twolevel": "k:k a:a p:p c:c s:s o:o l:l a:a t:t o:o s:s :[/Adj] :[Nom]"}]	kapcsolatos	[/Adj][Nom]
vitában	" "	.	[{"lemma": "vita", "tag": "[/N][Ine]", "morphana": "vita[/N]=vitá+ban[Ine]=ban", "readable": "vita[/N]=vitá + ban[Ine]", "twolevel": "v:v i:i t:t á:a :[/N] b:b a:a n:n :[Ine]"}]	vita	[/N][Ine]
elmondtam	" "	.	[{"lemma": "elmond", "tag": "[/V][Pst.Def.1Sg]", "morphana": "el[/Prev]=el+mond[/V]=mond+tam[Pst.Def.1Sg]=tam", "readable": "el[/Prev] + mond[/V] + tam[Pst.Def.1Sg]", "twolevel": "e:e l:l :[/Prev] m:m o:o n:n d:d :[/V] t:t a:a m:m :[Pst.Def.1Sg]"}, {"lemma": "elmond", "tag": "[/V][Pst.NDef.1Sg]", "morphana": "el[/Prev]=el+mond[/V]=mond+tam[Pst.NDef.1Sg]=tam", "readable": "el[/Prev] + mond[/V] + tam[Pst.NDef.1Sg]", "twolevel": "e:e l:l :[/Prev] m:m o:o n:n d:d :[/V] t:t a:a m:m :[Pst.NDef.1Sg]"}]	elmond	[/V][Pst.NDef.1Sg]
-	" "	.	[{"lemma": "-", "tag": "[Hyph:Hyph]", "morphana": "-[Hyph:Hyph]=-", "readable": "-[Hyph:Hyph]", "twolevel": "-:- :[Hyph:Hyph]"}, {"lemma": "-", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	-	[Punct]
a	" "	.	[{"lemma": "a", "tag": "[/Det|Art.Def]", "morphana": "a[/Det|Art.Def]=a", "readable": "a[/Det|Art.Def]", "twolevel": "a:a :[/Det|Art.Def]"}, {"lemma": "a", "tag": "[/Det|Pro|(Post)]", "morphana": "a[/Det|Pro|(Post)]=a", "readable": "a[/Det|Pro|(Post)]", "twolevel": "a:a :[/Det|Pro|(Post)]"}, {"lemma": "a", "tag": "[/N][Nom]", "morphana": "a[/N|Ltr]=a+[Nom]=", "readable": "a[/N|Ltr] + [Nom]", "twolevel": "a:a :[/N|Ltr] :[Nom]"}, {"lemma": "a", "tag": "[/N|Pro|(Post)][Nom]", "morphana": "a[/N|Pro|(Post)]=a+[Nom]=", "readable": "a[/N|Pro|(Post)] + [Nom]", "twolevel": "a:a :[/N|Pro|(Post)] :[Nom]"}]	a	[/Det|Art.Def]
Magyar	" "	.	[{"lemma": "Magyar", "tag": "[/N][Nom]", "morphana": "Magyar[/N]=Magyar+[Nom]=", "readable": "Magyar[/N] + [Nom]", "twolevel": "M:M a:a g:g y:y a:a r:r :[/N] :[Nom]"}, {"lemma": "magyar", "tag": "[/Adj][Nom]", "morphana": "magyar[/Adj|nat]=magyar+[Nom]=", "readable": "magyar[/Adj|nat] + [Nom]", "twolevel": "m:m a:a g:g y:y a:a r:r :[/Adj|nat] :[Nom]"}]	Magyar	[/N][Nom]
Demokrata	" "	.	[{"lemma": "demokrata", "tag": "[/Adj][Nom]", "morphana": "demokrata[/Adj]=demokrata+[Nom]=", "readable": "demokrata[/Adj] + [Nom]", "twolevel": "d:d e:e m:m o:o k:k r:r a:a t:t a:a :[/Adj] :[Nom]"}, {"lemma": "demokrata", "tag": "[/N][Nom]", "morphana": "demokrata[/N]=demokrata+[Nom]=", "readable": "demokrata[/N] + [Nom]", "twolevel": "d:d e:e m:m o:o k:k r:r a:a t:t a:a :[/N] :[Nom]"}]	demokrata	[/N][Nom]
Fórum	" "	.	[{"lemma": "fórum", "tag": "[/N][Nom]", "morphana": "fórum[/N]=fórum+[Nom]=", "readable": "fórum[/N] + [Nom]", "twolevel": "f:f ó:ó r:r u:u m:m :[/N] :[Nom]"}]	fórum	[/N][Nom]
is	" "	.	[{"lemma": "is", "tag": "[/Adv]", "morphana": "is[/Adv]=is", "readable": "is[/Adv]", "twolevel": "i:i s:s :[/Adv]"}]	is	[/Adv]
úgy	" "	.	[{"lemma": "úgy", "tag": "[/Adv|Pro]", "morphana": "úgy[/Adv|Pro]=úgy", "readable": "úgy[/Adv|Pro]", "twolevel": "ú:ú g:g y:y :[/Adv|Pro]"}, {"lemma": "úgy", "tag": "[/Inj-Utt]", "morphana": "úgy[/Inj-Utt]=úgy", "readable": "úgy[/Inj-Utt]", "twolevel": "ú:ú g:g y:y :[/Inj-Utt]"}]	úgy	[/Adv|Pro]
véli	""	.	[{"lemma": "vél", "tag": "[/V][Prs.Def.3Sg]", "morphana": "vél[/V]=vél+i[Prs.Def.3Sg]=i", "readable": "vél[/V] + i[Prs.Def.3Sg]", "twolevel": "v:v é:é l:l :[/V] i:i :[Prs.Def.3Sg]"}]	vél	[/V][Prs.Def.3Sg]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
hogy	" "	.	[{"lemma": "ahogy", "tag": "[/Adv|Pro|Rel]", "morphana": "ahogy[/Adv|Pro|Rel]=hogy", "readable": "ahogy[/Adv|Pro|Rel]=hogy", "twolevel": "h:a o:h g:o y:g :y :[/Adv|Pro|Rel]"}, {"lemma": "hogy", "tag": "[/Adv|Pro|Int]", "morphana": "hogy[/Adv|Pro|Int]=hogy", "readable": "hogy[/Adv|Pro|Int]", "twolevel": "h:h o:o g:g y:y :[/Adv|Pro|Int]"}, {"lemma": "hogy", "tag": "[/Cnj]", "morphana": "hogy[/Cnj]=hogy", "readable": "hogy[/Cnj]", "twolevel": "h:h o:o g:g y:y :[/Cnj]"}]	hogy	[/Cnj]
meg	" "	p1	[{"lemma": "meg", "tag": "[/Cnj]", "morphana": "meg[/Cnj]=meg", "readable": "meg[/Cnj]", "twolevel": "m:m e:e g:g :[/Cnj]"}, {"lemma": "meg", "tag": "[/Prev]", "morphana": "meg[/Prev]=meg", "readable": "meg[/Prev]", "twolevel": "m:m e:e g:g :[/Prev]"}]	meg	[/Prev]
kellene	" "	.	[{"lemma": "kell", "tag": "[/V][Cond.NDef.3Sg]", "morphana": "kell[/V]=kell+ene[Cond.NDef.3Sg]=ene", "readable": "kell[/V] + ene[Cond.NDef.3Sg]", "twolevel": "k:k e:e l:l l:l :[/V] e:e n:n e:e :[Cond.NDef.3Sg]"}]	kell	[/V][Cond.NDef.3Sg]
tudnunk	" "	.	[{"lemma": "tud", "tag": "[/V][Inf.1Pl]", "morphana": "tud[/V]=tud+nunk[Inf.1Pl]=nunk", "readable": "tud[/V] + nunk[Inf.1Pl]", "twolevel": "t:t u:u d:d :[/V] n:n u:u n:n k:k :[Inf.1Pl]"}]	tud	[/V][Inf.1Pl]
állapodni	" "	v1	[{"lemma": "állapodik", "tag": "[/V][Inf]", "morphana": "állapodik[/V]=állapod+ni[Inf]=ni", "readable": "állapodik[/V]=állapod + ni[Inf]", "twolevel": "á:á l:l l:l a:a p:p o:o d:d :i :k :[/V] n:n i:i :[Inf]"}]	állapodik	[/V][Inf]
egy	" "	.	[{"lemma": "egy", "tag": "[/Det|Art.NDef]", "morphana": "egy[/Det|Art.NDef]=egy", "readable": "egy[/Det|Art.NDef]", "twolevel": "e:e g:g y:y :[/Det|Art.NDef]"}, {"lemma": "egy", "tag": "[/Num][Nom]", "morphana": "egy[/Num]=egy+[Nom]=", "readable": "egy[/Num] + [Nom]", "twolevel": "e:e g:g y:y :[/Num] :[Nom]"}, {"lemma": "egy", "tag": "[/N|Pro][Nom]", "morphana": "egy[/N|Pro]=egy+[Nom]=", "readable": "egy[/N|Pro] + [Nom]", "twolevel": "e:e g:g y:y :[/N|Pro] :[Nom]"}]	egy	[/Det|Art.NDef]
felső	" "	.	[{"lemma": "felső", "tag": "[/Adj][Nom]", "morphana": "felső[/Adj]=felső+[Nom]=", "readable": "felső[/Adj] + [Nom]", "twolevel": "f:f e:e l:l s:s ő:ő :[/Adj] :[Nom]"}]	felső	[/Adj][Nom]
létszámhatárban	""	.	[{"lemma": "létszámhatár", "tag": "[/N][Ine]", "morphana": "lét[/N]=lét+szám[/N]=szám+határ[/N]=határ+ban[Ine]=ban", "readable": "lét[/N] + szám[/N] + határ[/N] + ban[Ine]", "twolevel": "l:l é:é t:t :[/N] s:s z:z á:á m:m :[/N] h:h a:a t:t á:á r:r :[/N] b:b a:a n:n :[Ine]"}, {"lemma": "létszámhatár", "tag": "[/N][Ine]", "morphana": "létszám[/N]=létszám+határ[/N]=határ+ban[Ine]=ban", "readable": "létszám[/N] + határ[/N] + ban[Ine]", "twolevel": "l:l é:é t:t s:s z:z á:á m:m :[/N] h:h a:a t:t á:á r:r :[/N] b:b a:a n:n :[Ine]"}]	létszámhatár	[/N][Ine]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
hogy	" "	.	[{"lemma": "ahogy", "tag": "[/Adv|Pro|Rel]", "morphana": "ahogy[/Adv|Pro|Rel]=hogy", "readable": "ahogy[/Adv|Pro|Rel]=hogy", "twolevel": "h:a o:h g:o y:g :y :[/Adv|Pro|Rel]"}, {"lemma": "hogy", "tag": "[/Adv|Pro|Int]", "morphana": "hogy[/Adv|Pro|Int]=hogy", "readable": "hogy[/Adv|Pro|Int]", "twolevel": "h:h o:o g:g y:y :[/Adv|Pro|Int]"}, {"lemma": "hogy", "tag": "[/Cnj]", "morphana": "hogy[/Cnj]=hogy", "readable": "hogy[/Cnj]", "twolevel": "h:h o:o g:g y:y :[/Cnj]"}]	hogy	[/Cnj]
ezer	" "	.	[{"lemma": "ezer", "tag": "[/Num][Nom]", "morphana": "ezer[/Num]=ezer+[Nom]=", "readable": "ezer[/Num] + [Nom]", "twolevel": "e:e z:z e:e r:r :[/Num] :[Nom]"}]	ezer	[/Num][Nom]
vagy	" "	.	[{"lemma": "vagy", "tag": "[/Adv]", "morphana": "vagy[/Adv]=vagy", "readable": "vagy[/Adv]", "twolevel": "v:v a:a g:g y:y :[/Adv]"}, {"lemma": "vagy", "tag": "[/Cnj]", "morphana": "vagy[/Cnj]=vagy", "readable": "vagy[/Cnj]", "twolevel": "v:v a:a g:g y:y :[/Cnj]"}, {"lemma": "van", "tag": "[/V][Prs.NDef.2Sg]", "morphana": "van[/V]=vagy+[Prs.NDef.2Sg]=", "readable": "van[/V]=vagy + [Prs.NDef.2Sg]", "twolevel": "v:v a:a g:n y: :[/V] :[Prs.NDef.2Sg]"}]	vagy	[/Cnj]
ezerszáz	""	.	[{"lemma": "ezerszáz", "tag": "[/Num][Nom]", "morphana": "ezer[/Num]=ezer+száz[/Num]=száz+[Nom]=", "readable": "ezer[/Num] + száz[/Num] + [Nom]", "twolevel": "e:e z:z e:e r:r :[/Num] s:s z:z á:á z:z :[/Num] :[Nom]"}]	ezerszáz	[/Num][Nom]
,	" "	.	[{"lemma": ",", "tag": "[Punct]", "morphana": "", "readable": "", "twolevel": ""}]	,	[Punct]
és	" "	.	[{"lemma": "és", "tag": "[/Cnj]", "morphana": "és[/Cnj]=és", "readable": "és[/Cnj]", "twolevel": "é:é s:s :[/Cnj]"}]	és	[/Cnj]
nem	" "	.	[{"lemma": "nem", "tag": "[/Adv]", "morphana": "nem[/Adv]=nem", "readable": "nem[/Adv]", "twolevel": "n:n e:e m:m :[/Adv]"}, {"lemma": "nem", "tag": "[/Inj-Utt]", "morphana": "nem[/Inj-Utt]=nem", "readable": "nem[/Inj-Utt]", "twolevel": "n:n e:e m:m :[/Inj-Utt]"}, {"lemma": "nem", "tag": "[/N][Nom]", "morphana": "nem[/N]=nem+[Nom]=", "readable": "nem[/N] + [Nom]", "twolevel": "n:n e:e m:m :[/N] :[Nom]"}]	nem	[/Adv]
